order_id,customer_id,product_id,order_date,quantity,price,total_amount
42751,1108,75,2025-06-22,2,11645.34,23290.68
42752,3379,96,2026-07-04,1,33224.76,33224.76
42753,2247,25,2025-02-14,1,13445.51,13445.51
42754,1961,95,2025-11-27,3,43589.34,130768.02
42755,2221,68,2025-01-31,4,41179.83,164719.32
42756,4896,69,2025-03-01,2,9605.74,19211.48
42757,2806,84,2025-11-01,3,48534.55,145603.65
42758,1659,89,2026-03-29,2,31386.99,62773.98
42759,2694,57,2026-03-05,1,25969.56,25969.56
42760,3824,100,2026-01-28,4,36835.0,147340.0
42761,3607,41,2025-10-02,1,15185.77,15185.77
42762,4282,1,2026-02-25,4,9860.9,39443.6
42763,2774,100,2025-11-01,2,36835.0,73670.0
42764,1905,14,2025-10-10,3,34826.88,104480.64
42765,398,46,2026-02-27,3,10101.66,30304.98
42766,4855,85,2025-10-03,1,35859.94,35859.94
42767,4357,48,2025-02-10,3,8037.45,24112.35
42768,881,19,2025-03-27,2,15172.65,30345.3
42769,445,92,2025-01-05,2,42999.84,85999.68
42770,2357,5,2025-05-22,3,40317.93,120953.79
42771,4298,96,2025-03-31,2,33224.76,66449.52
42772,3041,42,2026-08-17,1,8523.29,8523.29
42773,2829,5,2026-05-31,3,40317.93,120953.79
42774,4144,13,2026-01-21,2,12485.08,24970.16
42775,4716,88,2026-07-10,1,22537.42,22537.42
42776,3893,36,2025-03-24,2,24519.08,49038.16
42777,2394,85,2026-06-15,2,35859.94,71719.88
42778,1280,56,2026-08-03,3,26475.7,79427.1
42779,574,19,2026-04-01,3,15172.65,45517.95
42780,3154,98,2026-03-13,4,34248.24,136992.96
42781,4007,27,2025-12-26,2,27547.37,55094.74
42782,4653,76,2025-11-22,3,245.11,735.33
42783,4486,10,2025-02-28,1,2693.21,2693.21
42784,1647,36,2025-08-13,4,24519.08,98076.32
42785,2428,59,2025-01-21,3,27544.34,82633.02
42786,3872,60,2026-01-09,4,29233.32,116933.28
42787,2144,5,2026-01-08,1,40317.93,40317.93
42788,2132,25,2025-01-22,2,13445.51,26891.02
42789,2088,24,2025-08-28,3,45641.76,136925.28
42790,2799,56,2025-08-16,4,26475.7,105902.8
42791,707,94,2026-07-27,3,19133.71,57401.13
42792,3353,60,2025-04-16,4,29233.32,116933.28
42793,3989,68,2026-01-18,3,41179.83,123539.49
42794,735,69,2025-06-07,1,9605.74,9605.74
42795,1383,92,2025-08-07,3,42999.84,128999.52
42796,3843,70,2026-05-28,3,35116.83,105350.49
42797,1596,7,2026-05-03,1,29152.05,29152.05
42798,4729,66,2026-05-09,2,21733.34,43466.68
42799,1384,98,2025-10-03,3,34248.24,102744.72
42800,1778,62,2025-06-01,1,47464.16,47464.16
42801,2982,75,2026-02-28,4,11645.34,46581.36
42802,3236,62,2026-06-25,4,47464.16,189856.64
42803,3846,30,2026-07-06,2,11923.28,23846.56
42804,2858,10,2025-06-08,1,2693.21,2693.21
42805,1095,91,2025-06-15,2,9608.7,19217.4
42806,56,83,2025-05-19,3,2419.59,7258.77
42807,3910,94,2025-01-26,2,19133.71,38267.42
42808,4163,83,2025-07-26,1,2419.59,2419.59
42809,2768,80,2025-12-31,4,12028.3,48113.2
42810,1906,39,2026-01-20,2,14841.37,29682.74
42811,2974,39,2025-07-10,2,14841.37,29682.74
42812,3364,51,2025-11-15,4,5697.63,22790.52
42813,1420,4,2025-10-12,1,26660.27,26660.27
42814,4000,24,2025-12-28,1,45641.76,45641.76
42815,4893,41,2025-06-11,2,15185.77,30371.54
42816,3363,2,2025-05-31,2,14385.66,28771.32
42817,3976,15,2025-04-06,1,20590.51,20590.51
42818,2740,51,2025-09-15,2,5697.63,11395.26
42819,3047,77,2025-07-27,4,35818.8,143275.2
42820,2688,83,2026-07-10,1,2419.59,2419.59
42821,1451,28,2025-05-26,3,47465.8,142397.4
42822,4355,24,2026-08-04,1,45641.76,45641.76
42823,3655,59,2025-09-28,3,27544.34,82633.02
42824,4169,85,2025-10-30,3,35859.94,107579.82
42825,1354,5,2025-03-05,3,40317.93,120953.79
42826,1654,46,2026-06-06,4,10101.66,40406.64
42827,2559,45,2025-01-19,4,26833.09,107332.36
42828,3473,44,2025-10-15,4,11767.21,47068.84
42829,240,1,2025-07-11,2,9860.9,19721.8
42830,3027,19,2026-02-15,2,15172.65,30345.3
42831,1498,54,2026-04-10,1,29989.49,29989.49
42832,1265,93,2025-04-03,2,12961.5,25923.0
42833,2517,32,2026-05-15,1,19025.95,19025.95
42834,3031,23,2025-01-16,3,43854.59,131563.77
42835,4207,61,2026-03-08,1,20202.33,20202.33
42836,2029,51,2025-04-18,2,5697.63,11395.26
42837,4591,93,2026-08-29,4,12961.5,51846.0
42838,3822,87,2026-03-09,1,16071.12,16071.12
42839,3518,40,2026-05-28,1,28082.68,28082.68
42840,3725,7,2026-03-06,4,29152.05,116608.2
42841,1256,55,2025-05-11,4,13367.33,53469.32
42842,210,3,2025-08-29,1,25357.17,25357.17
42843,231,1,2026-01-14,2,9860.9,19721.8
42844,1920,88,2025-07-14,3,22537.42,67612.26
42845,3566,51,2025-10-28,4,5697.63,22790.52
42846,4660,90,2026-06-23,1,7489.38,7489.38
42847,353,50,2025-01-14,1,37746.1,37746.1
42848,2435,19,2025-01-22,1,15172.65,15172.65
42849,2876,19,2026-02-21,3,15172.65,45517.95
42850,4499,79,2025-08-14,4,5403.22,21612.88
42851,4913,60,2026-08-14,2,29233.32,58466.64
42852,221,22,2025-12-16,2,26836.66,53673.32
42853,2756,73,2026-04-05,2,14958.13,29916.26
42854,3802,54,2025-09-29,3,29989.49,89968.47
42855,4300,88,2026-06-07,4,22537.42,90149.68
42856,2849,76,2026-06-22,3,245.11,735.33
42857,3099,23,2025-08-12,2,43854.59,87709.18
42858,2695,17,2025-04-23,4,15039.39,60157.56
42859,2300,98,2025-10-12,1,34248.24,34248.24
42860,728,77,2025-12-29,1,35818.8,35818.8
42861,1467,12,2026-08-25,2,3962.61,7925.22
42862,3943,31,2026-07-04,2,36403.6,72807.2
42863,3716,87,2025-08-22,1,16071.12,16071.12
42864,3088,91,2025-09-11,2,9608.7,19217.4
42865,3108,78,2025-09-08,3,8725.0,26175.0
42866,1039,76,2026-08-22,4,245.11,980.44
42867,31,83,2026-02-13,1,2419.59,2419.59
42868,2740,4,2025-03-11,2,26660.27,53320.54
42869,3956,48,2026-06-08,2,8037.45,16074.9
42870,4159,30,2025-05-22,4,11923.28,47693.12
42871,1922,79,2025-10-29,2,5403.22,10806.44
42872,4486,79,2026-07-26,3,5403.22,16209.66
42873,1727,100,2025-01-12,1,36835.0,36835.0
42874,1984,15,2026-08-21,2,20590.51,41181.02
42875,4847,17,2026-03-23,4,15039.39,60157.56
42876,1805,4,2026-05-16,1,26660.27,26660.27
42877,4785,67,2026-07-07,1,41467.62,41467.62
42878,4633,98,2025-05-27,4,34248.24,136992.96
42879,2816,35,2025-12-15,2,23136.19,46272.38
42880,2443,90,2025-08-31,1,7489.38,7489.38
42881,78,11,2026-01-16,1,43706.96,43706.96
42882,2620,16,2025-12-16,2,43840.44,87680.88
42883,4193,49,2026-05-04,3,33614.54,100843.62
42884,384,45,2026-08-02,2,26833.09,53666.18
42885,2757,82,2026-04-04,2,23900.14,47800.28
42886,731,22,2025-07-07,3,26836.66,80509.98
42887,960,42,2025-05-25,4,8523.29,34093.16
42888,196,23,2026-01-11,2,43854.59,87709.18
42889,3574,11,2025-05-08,2,43706.96,87413.92
42890,3392,85,2025-11-04,4,35859.94,143439.76
42891,210,55,2026-02-15,4,13367.33,53469.32
42892,1494,100,2026-08-07,1,36835.0,36835.0
42893,609,49,2026-06-06,3,33614.54,100843.62
42894,1828,95,2026-04-29,3,43589.34,130768.02
42895,473,35,2025-02-15,1,23136.19,23136.19
42896,2935,51,2026-03-01,2,5697.63,11395.26
42897,3192,92,2025-11-27,1,42999.84,42999.84
42898,3959,31,2026-06-21,4,36403.6,145614.4
42899,2139,15,2026-04-15,2,20590.51,41181.02
42900,24,71,2026-02-19,3,14674.02,44022.06
42901,3940,40,2026-03-05,3,28082.68,84248.04
42902,4307,74,2026-05-10,2,36333.3,72666.6
42903,4267,50,2025-03-26,3,37746.1,113238.3
42904,561,34,2026-03-07,4,660.78,2643.12
42905,419,63,2026-01-04,3,38903.86,116711.58
42906,1428,7,2025-11-22,1,29152.05,29152.05
42907,3779,11,2025-10-28,4,43706.96,174827.84
42908,4144,40,2025-09-12,3,28082.68,84248.04
42909,4811,25,2025-03-09,3,13445.51,40336.53
42910,1533,42,2026-04-24,4,8523.29,34093.16
42911,1805,78,2025-07-20,2,8725.0,17450.0
42912,1712,44,2026-08-28,3,11767.21,35301.63
42913,3112,86,2025-09-01,1,16295.06,16295.06
42914,4485,35,2025-05-10,3,23136.19,69408.57
42915,1351,75,2026-02-02,4,11645.34,46581.36
42916,2454,81,2026-02-11,1,19119.05,19119.05
42917,3208,93,2026-01-21,1,12961.5,12961.5
42918,4305,14,2025-12-08,1,34826.88,34826.88
42919,3611,98,2025-07-30,3,34248.24,102744.72
42920,960,84,2025-08-24,4,48534.55,194138.2
42921,3295,88,2026-07-28,4,22537.42,90149.68
42922,28,11,2025-12-12,2,43706.96,87413.92
42923,1601,35,2026-05-03,1,23136.19,23136.19
42924,2322,70,2026-04-17,1,35116.83,35116.83
42925,557,43,2025-07-26,2,20477.25,40954.5
42926,1406,20,2026-01-19,1,28988.14,28988.14
42927,1290,65,2025-04-21,1,42241.64,42241.64
42928,1248,52,2025-04-13,1,23496.56,23496.56
42929,3343,7,2026-06-04,2,29152.05,58304.1
42930,484,91,2025-12-22,3,9608.7,28826.1
42931,2297,27,2026-01-17,3,27547.37,82642.11
42932,4722,46,2026-05-27,1,10101.66,10101.66
42933,3384,81,2025-01-30,2,19119.05,38238.1
42934,2128,61,2025-02-26,1,20202.33,20202.33
42935,3210,9,2025-04-16,4,9750.32,39001.28
42936,2511,34,2025-01-02,2,660.78,1321.56
42937,3017,46,2025-07-14,4,10101.66,40406.64
42938,2489,38,2025-04-13,3,34408.99,103226.97
42939,2336,73,2025-11-03,1,14958.13,14958.13
42940,3215,97,2025-11-22,3,17217.25,51651.75
42941,269,69,2026-04-29,3,9605.74,28817.22
42942,1586,94,2025-05-13,1,19133.71,19133.71
42943,1629,79,2025-08-02,2,5403.22,10806.44
42944,1297,7,2026-05-04,4,29152.05,116608.2
42945,643,45,2025-12-23,2,26833.09,53666.18
42946,1566,78,2025-12-21,1,8725.0,8725.0
42947,3360,51,2025-02-20,4,5697.63,22790.52
42948,4724,62,2025-10-24,3,47464.16,142392.48
42949,3696,99,2026-03-18,1,1180.22,1180.22
42950,3002,7,2025-07-14,1,29152.05,29152.05
42951,378,52,2025-11-02,4,23496.56,93986.24
42952,3891,37,2025-01-28,1,1323.97,1323.97
42953,3577,5,2025-02-09,3,40317.93,120953.79
42954,922,69,2026-05-08,2,9605.74,19211.48
42955,3087,92,2026-06-18,1,42999.84,42999.84
42956,4853,33,2025-12-01,3,603.79,1811.37
42957,3880,46,2026-02-18,4,10101.66,40406.64
42958,2695,38,2025-02-03,4,34408.99,137635.96
42959,790,53,2026-04-22,2,3729.41,7458.82
42960,2633,79,2026-06-10,4,5403.22,21612.88
42961,1141,79,2025-09-28,1,5403.22,5403.22
42962,4567,9,2025-12-13,3,9750.32,29250.96
42963,2834,76,2025-03-09,1,245.11,245.11
42964,1454,88,2025-11-03,4,22537.42,90149.68
42965,152,69,2025-12-20,2,9605.74,19211.48
42966,1434,86,2026-08-23,4,16295.06,65180.24
42967,1841,35,2026-04-11,3,23136.19,69408.57
42968,1619,18,2025-05-03,1,791.19,791.19
42969,1997,32,2025-10-07,2,19025.95,38051.9
42970,2008,79,2026-04-29,4,5403.22,21612.88
42971,1790,95,2026-06-17,2,43589.34,87178.68
42972,3354,77,2026-05-26,1,35818.8,35818.8
42973,3828,97,2026-04-19,4,17217.25,68869.0
42974,1670,81,2026-04-01,4,19119.05,76476.2
42975,1401,22,2025-05-30,3,26836.66,80509.98
42976,1005,2,2025-08-06,1,14385.66,14385.66
42977,3764,83,2025-03-26,2,2419.59,4839.18
42978,647,18,2025-07-10,3,791.19,2373.57
42979,4877,91,2026-04-17,4,9608.7,38434.8
42980,2856,65,2025-11-28,2,42241.64,84483.28
42981,4754,5,2025-03-26,2,40317.93,80635.86
42982,239,9,2025-09-28,1,9750.32,9750.32
42983,1226,55,2026-06-26,1,13367.33,13367.33
42984,189,48,2026-06-06,3,8037.45,24112.35
42985,1189,26,2026-03-04,3,23214.6,69643.8
42986,284,40,2026-04-09,3,28082.68,84248.04
42987,4702,66,2025-06-29,3,21733.34,65200.02
42988,1828,61,2025-10-03,3,20202.33,60606.99
42989,1623,19,2026-05-29,1,15172.65,15172.65
42990,3605,66,2025-02-15,1,21733.34,21733.34
42991,3661,47,2025-02-09,4,25518.62,102074.48
42992,310,97,2025-10-08,4,17217.25,68869.0
42993,1007,31,2025-10-05,1,36403.6,36403.6
42994,4414,28,2026-03-01,3,47465.8,142397.4
42995,1529,12,2025-06-17,2,3962.61,7925.22
42996,3514,11,2026-08-11,2,43706.96,87413.92
42997,2116,76,2026-01-10,1,245.11,245.11
42998,3334,67,2026-08-02,2,41467.62,82935.24
42999,25,95,2025-10-26,1,43589.34,43589.34
43000,4814,38,2025-10-19,3,34408.99,103226.97
43001,1538,36,2026-05-22,1,24519.08,24519.08
43002,4624,91,2025-10-03,2,9608.7,19217.4
43003,3335,99,2026-03-02,4,1180.22,4720.88
43004,3799,66,2025-12-19,4,21733.34,86933.36
43005,3895,60,2026-02-01,3,29233.32,87699.96
43006,3467,44,2025-05-21,1,11767.21,11767.21
43007,4240,85,2026-02-16,4,35859.94,143439.76
43008,4735,47,2025-07-25,1,25518.62,25518.62
43009,1636,29,2025-11-23,1,49931.14,49931.14
43010,1124,16,2025-10-08,4,43840.44,175361.76
43011,2340,77,2025-06-25,4,35818.8,143275.2
43012,4730,19,2026-01-07,3,15172.65,45517.95
43013,614,18,2026-01-22,1,791.19,791.19
43014,4768,51,2025-01-02,1,5697.63,5697.63
43015,1236,67,2025-10-12,4,41467.62,165870.48
43016,1949,74,2026-04-27,3,36333.3,108999.9
43017,950,97,2025-03-21,4,17217.25,68869.0
43018,4858,2,2025-09-18,1,14385.66,14385.66
43019,3833,91,2025-08-09,1,9608.7,9608.7
43020,1101,52,2026-06-08,1,23496.56,23496.56
43021,3726,32,2026-05-20,1,19025.95,19025.95
43022,4378,62,2025-06-04,3,47464.16,142392.48
43023,2581,32,2025-02-18,1,19025.95,19025.95
43024,306,93,2026-07-16,2,12961.5,25923.0
43025,3219,53,2025-08-26,2,3729.41,7458.82
43026,3726,66,2026-01-16,4,21733.34,86933.36
43027,819,75,2025-09-09,1,11645.34,11645.34
43028,3874,95,2025-12-04,2,43589.34,87178.68
43029,4002,94,2026-04-28,3,19133.71,57401.13
43030,46,8,2025-10-14,4,39083.12,156332.48
43031,1386,26,2025-10-16,3,23214.6,69643.8
43032,1818,39,2025-09-25,2,14841.37,29682.74
43033,1885,89,2025-03-04,3,31386.99,94160.97
43034,1276,13,2026-03-09,1,12485.08,12485.08
43035,3175,49,2025-07-13,3,33614.54,100843.62
43036,2360,77,2025-06-04,2,35818.8,71637.6
43037,3279,79,2025-03-20,1,5403.22,5403.22
43038,470,97,2025-06-07,2,17217.25,34434.5
43039,4040,79,2025-10-13,2,5403.22,10806.44
43040,3558,23,2026-06-28,2,43854.59,87709.18
43041,4791,60,2026-05-03,4,29233.32,116933.28
43042,3044,11,2025-03-04,1,43706.96,43706.96
43043,2046,23,2026-02-17,4,43854.59,175418.36
43044,890,27,2025-01-13,1,27547.37,27547.37
43045,4578,72,2025-04-05,1,15015.13,15015.13
43046,2881,10,2025-04-01,4,2693.21,10772.84
43047,1974,18,2025-09-19,4,791.19,3164.76
43048,3069,84,2025-01-11,3,48534.55,145603.65
43049,2032,59,2025-07-21,4,27544.34,110177.36
43050,4707,95,2025-05-10,2,43589.34,87178.68
43051,743,75,2025-07-04,4,11645.34,46581.36
43052,3531,65,2026-06-12,4,42241.64,168966.56
43053,1851,19,2025-12-23,3,15172.65,45517.95
43054,4768,3,2025-10-31,4,25357.17,101428.68
43055,2629,36,2026-08-27,1,24519.08,24519.08
43056,2282,51,2025-10-08,1,5697.63,5697.63
43057,3935,51,2026-03-19,1,5697.63,5697.63
43058,565,21,2026-08-26,4,18921.73,75686.92
43059,2438,19,2025-12-27,2,15172.65,30345.3
43060,2395,30,2025-09-19,4,11923.28,47693.12
43061,3976,59,2025-03-31,1,27544.34,27544.34
43062,2903,87,2026-06-11,3,16071.12,48213.36
43063,3183,81,2025-08-18,3,19119.05,57357.15
43064,4386,68,2025-04-12,2,41179.83,82359.66
43065,4408,18,2026-07-03,1,791.19,791.19
43066,3193,8,2025-05-11,4,39083.12,156332.48
43067,1657,81,2025-01-22,4,19119.05,76476.2
43068,1650,8,2026-08-19,1,39083.12,39083.12
43069,202,95,2026-06-29,3,43589.34,130768.02
43070,580,71,2026-05-09,3,14674.02,44022.06
43071,1359,42,2025-01-27,1,8523.29,8523.29
43072,1005,22,2026-05-04,2,26836.66,53673.32
43073,185,54,2026-06-27,4,29989.49,119957.96
43074,3958,67,2025-10-11,2,41467.62,82935.24
43075,2738,16,2025-11-05,1,43840.44,43840.44
43076,1066,71,2025-12-07,4,14674.02,58696.08
43077,3169,47,2026-05-01,3,25518.62,76555.86
43078,4909,55,2025-03-29,4,13367.33,53469.32
43079,92,75,2025-08-30,4,11645.34,46581.36
43080,4286,48,2026-06-01,1,8037.45,8037.45
43081,4976,3,2026-05-17,4,25357.17,101428.68
43082,2713,26,2025-03-28,2,23214.6,46429.2
43083,4565,72,2026-06-07,4,15015.13,60060.52
43084,102,71,2026-08-18,1,14674.02,14674.02
43085,588,89,2026-05-28,1,31386.99,31386.99
43086,4013,20,2026-08-22,2,28988.14,57976.28
43087,3395,46,2026-01-11,1,10101.66,10101.66
43088,2846,60,2025-09-02,1,29233.32,29233.32
43089,1940,14,2026-05-23,1,34826.88,34826.88
43090,4817,88,2025-10-20,4,22537.42,90149.68
43091,4459,37,2026-03-11,1,1323.97,1323.97
43092,1071,68,2026-04-19,4,41179.83,164719.32
43093,4678,97,2026-05-24,3,17217.25,51651.75
43094,2519,47,2026-03-01,4,25518.62,102074.48
43095,1780,84,2026-01-27,4,48534.55,194138.2
43096,1511,36,2025-09-12,1,24519.08,24519.08
43097,2863,68,2026-07-26,2,41179.83,82359.66
43098,2795,17,2025-11-28,3,15039.39,45118.17
43099,2818,42,2025-07-04,4,8523.29,34093.16
43100,3717,65,2025-06-14,2,42241.64,84483.28
43101,1607,54,2026-03-04,1,29989.49,29989.49
43102,4878,72,2026-08-26,1,15015.13,15015.13
43103,1022,50,2026-08-01,2,37746.1,75492.2
43104,1790,28,2025-06-09,1,47465.8,47465.8
43105,2574,33,2025-04-07,2,603.79,1207.58
43106,406,87,2026-01-19,1,16071.12,16071.12
43107,1795,67,2026-06-02,4,41467.62,165870.48
43108,1429,70,2026-06-15,4,35116.83,140467.32
43109,972,23,2026-01-21,2,43854.59,87709.18
43110,2951,7,2025-11-22,3,29152.05,87456.15
43111,353,53,2025-04-05,2,3729.41,7458.82
43112,3659,81,2026-03-23,4,19119.05,76476.2
43113,2307,15,2025-09-06,4,20590.51,82362.04
43114,553,14,2025-11-05,3,34826.88,104480.64
43115,4078,39,2026-01-27,1,14841.37,14841.37
43116,4818,95,2025-09-25,4,43589.34,174357.36
43117,2811,10,2025-02-18,4,2693.21,10772.84
43118,1011,54,2025-11-12,4,29989.49,119957.96
43119,948,59,2026-07-13,1,27544.34,27544.34
43120,4304,35,2026-08-11,3,23136.19,69408.57
43121,2032,43,2026-03-15,2,20477.25,40954.5
43122,2537,83,2026-05-27,2,2419.59,4839.18
43123,285,88,2025-05-06,3,22537.42,67612.26
43124,2709,52,2026-03-28,4,23496.56,93986.24
43125,3840,2,2026-06-14,4,14385.66,57542.64
43126,1541,8,2025-01-03,4,39083.12,156332.48
43127,4531,48,2026-01-22,1,8037.45,8037.45
43128,1181,50,2026-07-27,4,37746.1,150984.4
43129,4088,15,2025-12-29,2,20590.51,41181.02
43130,1565,88,2026-07-17,3,22537.42,67612.26
43131,1911,93,2025-07-24,3,12961.5,38884.5
43132,930,72,2026-08-18,3,15015.13,45045.39
43133,2193,20,2026-01-30,1,28988.14,28988.14
43134,4793,95,2025-05-13,1,43589.34,43589.34
43135,3531,42,2026-07-25,4,8523.29,34093.16
43136,114,3,2025-06-21,2,25357.17,50714.34
43137,4448,95,2026-02-05,3,43589.34,130768.02
43138,2805,40,2025-05-21,2,28082.68,56165.36
43139,3824,1,2026-03-12,4,9860.9,39443.6
43140,4874,73,2026-03-11,4,14958.13,59832.52
43141,3607,21,2026-04-28,2,18921.73,37843.46
43142,1108,62,2026-04-22,2,47464.16,94928.32
43143,1814,15,2025-09-17,3,20590.51,61771.53
43144,3611,70,2026-08-07,4,35116.83,140467.32
43145,4132,83,2026-07-20,2,2419.59,4839.18
43146,688,51,2025-11-20,3,5697.63,17092.89
43147,675,27,2026-08-23,1,27547.37,27547.37
43148,324,63,2025-06-06,4,38903.86,155615.44
43149,2248,68,2026-01-06,4,41179.83,164719.32
43150,302,83,2025-10-15,4,2419.59,9678.36
43151,4015,76,2026-01-02,1,245.11,245.11
43152,3878,28,2026-02-11,3,47465.8,142397.4
43153,3718,5,2026-03-01,1,40317.93,40317.93
43154,3289,46,2025-01-15,3,10101.66,30304.98
43155,4385,44,2025-09-18,4,11767.21,47068.84
43156,49,35,2026-07-07,1,23136.19,23136.19
43157,1529,45,2025-07-10,1,26833.09,26833.09
43158,3092,42,2026-07-11,2,8523.29,17046.58
43159,2626,32,2026-05-22,3,19025.95,57077.85
43160,3401,46,2025-08-21,1,10101.66,10101.66
43161,2468,55,2025-01-06,2,13367.33,26734.66
43162,2214,25,2026-05-06,1,13445.51,13445.51
43163,2285,13,2025-10-23,4,12485.08,49940.32
43164,795,58,2026-04-09,3,46232.85,138698.55
43165,4571,75,2025-07-02,4,11645.34,46581.36
43166,4150,68,2026-08-21,3,41179.83,123539.49
43167,4243,43,2025-06-26,2,20477.25,40954.5
43168,3198,77,2025-09-01,2,35818.8,71637.6
43169,1655,84,2026-03-22,3,48534.55,145603.65
43170,3442,78,2025-10-20,1,8725.0,8725.0
43171,2018,37,2025-01-07,3,1323.97,3971.91
43172,3390,59,2025-12-11,1,27544.34,27544.34
43173,3015,90,2026-01-21,2,7489.38,14978.76
43174,516,2,2025-05-21,4,14385.66,57542.64
43175,2592,30,2025-04-08,1,11923.28,11923.28
43176,3559,67,2025-01-28,2,41467.62,82935.24
43177,3211,88,2025-04-19,3,22537.42,67612.26
43178,1454,24,2025-01-19,1,45641.76,45641.76
43179,3041,70,2025-04-28,2,35116.83,70233.66
43180,3790,80,2025-06-07,4,12028.3,48113.2
43181,759,89,2025-12-29,1,31386.99,31386.99
43182,1038,65,2025-03-24,3,42241.64,126724.92
43183,4443,90,2026-02-21,4,7489.38,29957.52
43184,2219,77,2026-06-27,1,35818.8,35818.8
43185,1861,3,2026-01-10,4,25357.17,101428.68
43186,2989,61,2026-06-04,2,20202.33,40404.66
43187,4657,25,2026-05-15,3,13445.51,40336.53
43188,358,73,2025-08-17,4,14958.13,59832.52
43189,4340,37,2025-10-21,1,1323.97,1323.97
43190,4760,7,2025-10-01,3,29152.05,87456.15
43191,3048,57,2025-11-03,4,25969.56,103878.24
43192,1095,9,2026-01-18,1,9750.32,9750.32
43193,1452,43,2026-08-09,1,20477.25,20477.25
43194,4494,60,2026-04-12,2,29233.32,58466.64
43195,42,30,2025-11-08,1,11923.28,11923.28
43196,2510,14,2025-06-30,3,34826.88,104480.64
43197,4884,97,2025-10-17,3,17217.25,51651.75
43198,937,66,2026-07-02,4,21733.34,86933.36
43199,2524,3,2025-05-08,1,25357.17,25357.17
43200,731,60,2026-08-20,3,29233.32,87699.96
43201,418,87,2025-11-13,4,16071.12,64284.48
43202,2045,19,2025-03-26,1,15172.65,15172.65
43203,4207,51,2026-01-17,3,5697.63,17092.89
43204,569,37,2025-05-28,2,1323.97,2647.94
43205,4459,26,2025-01-11,1,23214.6,23214.6
43206,1117,67,2025-03-13,2,41467.62,82935.24
43207,1676,93,2026-01-14,1,12961.5,12961.5
43208,3949,75,2026-04-12,2,11645.34,23290.68
43209,1373,87,2025-12-30,1,16071.12,16071.12
43210,1039,69,2025-04-29,3,9605.74,28817.22
43211,349,53,2025-06-11,3,3729.41,11188.23
43212,543,29,2025-09-18,3,49931.14,149793.42
43213,1908,94,2026-01-21,4,19133.71,76534.84
43214,3557,84,2026-01-20,3,48534.55,145603.65
43215,3280,94,2025-03-20,2,19133.71,38267.42
43216,4439,57,2025-08-14,3,25969.56,77908.68
43217,3145,40,2026-02-15,2,28082.68,56165.36
43218,2264,78,2025-09-14,4,8725.0,34900.0
43219,1165,6,2025-04-27,2,39609.37,79218.74
43220,3496,23,2025-09-07,1,43854.59,43854.59
43221,1030,97,2026-06-03,4,17217.25,68869.0
43222,128,45,2025-11-22,2,26833.09,53666.18
43223,4390,53,2026-07-07,2,3729.41,7458.82
43224,4514,19,2025-08-08,3,15172.65,45517.95
43225,3338,62,2026-02-24,1,47464.16,47464.16
43226,1155,22,2025-12-01,2,26836.66,53673.32
43227,502,87,2026-06-20,1,16071.12,16071.12
43228,4104,52,2025-12-11,4,23496.56,93986.24
43229,3153,33,2025-03-13,1,603.79,603.79
43230,1810,8,2025-05-28,3,39083.12,117249.36
43231,2096,14,2026-04-06,4,34826.88,139307.52
43232,4316,94,2026-03-27,3,19133.71,57401.13
43233,4616,53,2025-07-12,2,3729.41,7458.82
43234,3511,96,2025-07-02,4,33224.76,132899.04
43235,131,32,2025-12-23,4,19025.95,76103.8
43236,29,14,2026-07-23,1,34826.88,34826.88
43237,4268,74,2025-08-22,3,36333.3,108999.9
43238,1488,15,2026-05-02,2,20590.51,41181.02
43239,755,100,2025-03-22,2,36835.0,73670.0
43240,4721,39,2025-07-07,3,14841.37,44524.11
43241,2439,59,2025-07-30,3,27544.34,82633.02
43242,3583,65,2025-07-22,3,42241.64,126724.92
43243,3833,3,2026-07-19,2,25357.17,50714.34
43244,708,34,2025-11-06,4,660.78,2643.12
43245,2191,90,2025-12-06,4,7489.38,29957.52
43246,3342,58,2025-02-02,1,46232.85,46232.85
43247,354,7,2026-02-14,3,29152.05,87456.15
43248,894,55,2025-02-04,1,13367.33,13367.33
43249,1568,100,2025-02-28,2,36835.0,73670.0
43250,3932,73,2026-05-01,1,14958.13,14958.13
43251,936,55,2026-05-02,1,13367.33,13367.33
43252,2176,100,2025-12-01,2,36835.0,73670.0
43253,485,56,2025-12-06,4,26475.7,105902.8
43254,2669,25,2025-08-07,4,13445.51,53782.04
43255,120,88,2025-07-07,1,22537.42,22537.42
43256,1527,87,2026-07-26,3,16071.12,48213.36
43257,2506,45,2025-10-24,2,26833.09,53666.18
43258,2075,86,2025-06-08,2,16295.06,32590.12
43259,3289,39,2026-03-20,3,14841.37,44524.11
43260,2733,93,2025-09-16,1,12961.5,12961.5
43261,2461,81,2025-11-21,1,19119.05,19119.05
43262,1320,84,2026-05-17,3,48534.55,145603.65
43263,1825,37,2025-05-21,2,1323.97,2647.94
43264,4754,11,2025-10-13,1,43706.96,43706.96
43265,1455,21,2026-02-02,3,18921.73,56765.19
43266,3625,89,2026-02-23,4,31386.99,125547.96
43267,4035,29,2026-05-22,1,49931.14,49931.14
43268,146,2,2026-06-14,2,14385.66,28771.32
43269,4601,98,2026-02-25,2,34248.24,68496.48
43270,1143,20,2026-01-25,2,28988.14,57976.28
43271,3435,13,2026-08-08,3,12485.08,37455.24
