customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
3902,21,14,749004.35,3,4,4,11,High Value
3903,10,13,836053.57,4,4,4,12,High Value
3904,6,14,1133069.73,4,4,4,12,High Value
3905,32,15,968773.36,3,4,4,11,High Value
3906,64,12,497485.6,2,4,2,8,Medium Value
3907,8,10,611893.47,4,3,3,10,High Value
3908,4,12,621845.99,4,4,3,11,High Value
3909,3,7,429416.03,4,1,2,7,Medium Value
3910,124,10,596586.53,1,3,3,7,Medium Value
3911,54,10,625188.1,2,3,3,8,Medium Value
3912,130,8,621174.27,1,2,3,6,Low Value
3913,226,5,492888.93,1,1,2,4,Low Value
3914,25,9,819006.9299999999,3,2,4,9,Medium Value
3915,70,9,386964.79000000004,2,2,1,5,Low Value
3916,10,9,415869.10000000003,4,2,1,7,Medium Value
3917,51,7,306640.55,2,1,1,4,Low Value
3918,176,9,391293.74,1,2,1,4,Low Value
3919,78,6,239856.91,2,1,1,4,Low Value
3920,57,9,318158.04000000004,2,2,1,5,Low Value
3921,35,11,732124.19,3,3,4,10,High Value
3922,87,13,589615.78,1,4,3,8,Medium Value
3923,16,4,215386.66,4,1,1,6,Low Value
3924,26,9,472486.34,3,2,2,7,Medium Value
3925,80,9,553613.73,2,2,2,6,Low Value
3926,81,10,786744.06,2,3,4,9,Medium Value
3927,55,8,752350.89,2,2,4,8,Medium Value
3928,11,16,625202.4299999999,4,4,3,11,High Value
3929,95,8,428200.83,1,2,2,5,Low Value
3930,110,6,256242.1,1,1,1,3,Low Value
3931,36,11,621213.09,3,3,3,9,Medium Value
3932,82,9,548652.04,2,2,2,6,Low Value
3933,13,9,343232.22,4,2,1,7,Medium Value
3934,1,10,656030.5,4,3,3,10,High Value
3935,7,9,390743.41,4,2,1,7,Medium Value
3936,64,6,537058.86,2,1,2,5,Low Value
3937,1,19,1289460.53,4,4,4,12,High Value
3938,168,10,790824.78,1,3,4,8,Medium Value
3939,30,12,557624.63,3,4,2,9,Medium Value
3940,23,11,515481.66000000003,3,3,2,8,Medium Value
3941,15,9,469261.03,4,2,2,8,Medium Value
3942,39,14,792644.61,3,4,4,11,High Value
3943,172,17,945100.1,1,4,4,9,Medium Value
3944,40,6,321434.92,3,1,1,5,Low Value
3945,95,9,509083.12,1,2,2,5,Low Value
3946,86,12,598432.6699999999,1,4,3,8,Medium Value
3947,3,14,748859.75,4,4,4,12,High Value
3948,124,6,419724.76,1,1,2,4,Low Value
3949,18,15,863414.0800000001,3,4,4,11,High Value
3950,69,8,499216.72,2,2,2,6,Low Value
3951,32,13,628812.9,3,4,3,10,High Value
3952,29,12,586073.95,3,4,3,10,High Value
3953,38,6,404992.41000000003,3,1,1,5,Low Value
3954,66,12,786041.17,2,4,4,10,High Value
3955,19,9,519052.12,3,2,2,7,Medium Value
3956,1,6,277192.49,4,1,1,6,Low Value
3957,53,7,358454.69,2,1,1,4,Low Value
3958,35,12,884165.21,3,4,4,11,High Value
3959,74,10,530695.26,2,3,2,7,Medium Value
3960,39,15,666210.95,3,4,3,10,High Value
3961,51,15,431726.67,2,4,2,8,Medium Value
3962,227,7,420001.31,1,1,2,4,Low Value
3963,9,9,448748.17000000004,4,2,2,8,Medium Value
3964,37,8,371957.81999999995,3,2,1,6,Low Value
3965,76,6,470931.33,2,1,2,5,Low Value
3966,4,12,746851.7,4,4,4,12,High Value
3967,72,9,462510.92000000004,2,2,2,6,Low Value
3968,81,14,973657.93,2,4,4,10,High Value
3969,30,10,516833.70999999996,3,3,2,8,Medium Value
3970,25,13,555933.6799999999,3,4,2,9,Medium Value
3971,15,14,735660.3,4,4,4,12,High Value
3972,14,5,263574.12,4,1,1,6,Low Value
3973,17,11,785668.45,4,3,4,11,High Value
3974,92,13,864457.19,1,4,4,9,Medium Value
3975,57,12,684479.4199999999,2,4,3,9,Medium Value
3976,6,9,821663.82,4,2,4,10,High Value
3977,35,13,633252.23,3,4,3,10,High Value
3978,9,9,401654.22000000003,4,2,1,7,Medium Value
3979,97,13,736720.87,1,4,4,9,Medium Value
3980,24,9,535357.94,3,2,2,7,Medium Value
3981,17,10,564347.4199999999,4,3,3,10,High Value
3982,18,11,573710.42,3,3,3,9,Medium Value
3983,20,11,921659.97,3,3,4,10,High Value
3984,21,11,369220.51,3,3,1,7,Medium Value
3985,27,11,607827.49,3,3,3,9,Medium Value
3986,19,14,821833.04,3,4,4,11,High Value
3987,149,10,487572.01,1,3,2,6,Low Value
3988,209,5,214234.03000000003,1,1,1,3,Low Value
3989,11,10,647369.52,4,3,3,10,High Value
3990,38,7,429991.62,3,1,2,6,Low Value
3991,19,11,422441.96,3,3,2,8,Medium Value
3992,5,14,628598.41,4,4,3,11,High Value
3993,36,9,461770.52,3,2,2,7,Medium Value
3994,75,12,556796.52,2,4,2,8,Medium Value
3995,47,15,1169546.98,2,4,4,10,High Value
3996,15,14,471325.51,4,4,2,10,High Value
3997,14,14,837769.8200000001,4,4,4,12,High Value
3998,30,9,485349.55,3,2,2,7,Medium Value
3999,76,9,508366.95999999996,2,2,2,6,Low Value
4000,21,13,814446.3300000001,3,4,4,11,High Value
4001,38,6,391252.85,3,1,1,5,Low Value
4002,30,8,321101.15,3,2,1,6,Low Value
4003,13,8,440312.36,4,2,2,8,Medium Value
4004,82,9,540243.6699999999,2,2,2,6,Low Value
4005,36,9,297235.39,3,2,1,6,Low Value
4006,29,7,322507.25,3,1,1,5,Low Value
4007,9,7,427724.58999999997,4,1,2,7,Medium Value
4008,31,12,813186.08,3,4,4,11,High Value
4009,9,9,519672.86,4,2,2,8,Medium Value
4010,10,12,522828.64,4,4,2,10,High Value
4011,52,16,1148163.68,2,4,4,10,High Value
4012,237,5,349959.87,1,1,1,3,Low Value
4013,87,13,810161.89,1,4,4,9,Medium Value
4014,51,5,278262.71,2,1,1,4,Low Value
4015,4,22,1396611.16,4,4,4,12,High Value
4016,60,8,397902.26,2,2,1,5,Low Value
4017,24,11,631169.41,3,3,3,9,Medium Value
4018,5,10,731433.53,4,3,4,11,High Value
4019,83,12,718377.96,1,4,3,8,Medium Value
4020,68,7,583302.51,2,1,3,6,Low Value
4021,48,7,225965.26,2,1,1,4,Low Value
4022,79,11,624444.5599999999,2,3,3,8,Medium Value
4023,41,8,734237.8,2,2,4,8,Medium Value
4024,149,10,440971.43,1,3,2,6,Low Value
4025,24,11,819464.74,3,3,4,10,High Value
4026,82,10,445287.75,2,3,2,7,Medium Value
4027,69,12,842840.9299999999,2,4,4,10,High Value
4028,62,14,741147.54,2,4,4,10,High Value
4029,80,10,444110.5,2,3,2,7,Medium Value
4030,12,10,419167.11,4,3,2,9,Medium Value
4031,5,10,619802.3099999999,4,3,3,10,High Value
4032,18,6,288755.16,3,1,1,5,Low Value
4033,32,5,261972.52000000002,3,1,1,5,Low Value
4034,114,11,439231.66000000003,1,3,2,6,Low Value
4035,109,6,244727.41,1,1,1,3,Low Value
4036,59,10,685748.27,2,3,3,8,Medium Value
4037,25,11,525099.42,3,3,2,8,Medium Value
4038,161,9,322997.24,1,2,1,4,Low Value
4039,5,13,809279.31,4,4,4,12,High Value
4040,75,8,368225.36,2,2,1,5,Low Value
4041,187,11,468653.01,1,3,2,6,Low Value
4042,1,10,334014.57,4,3,1,8,Medium Value
4043,56,13,750427.49,2,4,4,10,High Value
4044,88,8,634896.1799999999,1,2,3,6,Low Value
4045,29,19,1377962.91,3,4,4,11,High Value
4046,44,8,449998.83,2,2,2,6,Low Value
4047,107,7,370146.06999999995,1,1,1,3,Low Value
4048,39,7,339461.76,3,1,1,5,Low Value
4049,83,9,619190.1,1,2,3,6,Low Value
4050,1,10,583300.72,4,3,3,10,High Value
4051,13,10,664666.37,4,3,3,10,High Value
4052,4,7,276304.87,4,1,1,6,Low Value
4053,30,12,904543.95,3,4,4,11,High Value
4054,12,18,1061142.33,4,4,4,12,High Value
4055,124,14,744180.64,1,4,4,9,Medium Value
4056,24,13,701295.39,3,4,3,10,High Value
4057,2,7,216470.74,4,1,1,6,Low Value
4058,23,7,616641.54,3,1,3,7,Medium Value
4059,64,11,703649.03,2,3,3,8,Medium Value
4060,43,12,554440.43,2,4,2,8,Medium Value
4061,176,6,295876.31,1,1,1,3,Low Value
4062,111,9,400018.71,1,2,1,4,Low Value
4063,27,15,786014.08,3,4,4,11,High Value
4064,56,8,379227.62,2,2,1,5,Low Value
4065,9,7,450915.17000000004,4,1,2,7,Medium Value
4066,143,9,480908.62,1,2,2,5,Low Value
4067,102,6,297508.26,1,1,1,3,Low Value
4068,21,16,919467.22,3,4,4,11,High Value
4069,57,12,600673.66,2,4,3,9,Medium Value
4070,17,10,588436.56,4,3,3,10,High Value
4071,36,7,354878.64,3,1,1,5,Low Value
4072,38,13,681085.58,3,4,3,10,High Value
4073,78,11,488517.39,2,3,2,7,Medium Value
4074,217,7,216029.63,1,1,1,3,Low Value
4075,256,4,182477.18,1,1,1,3,Low Value
4076,58,15,937667.71,2,4,4,10,High Value
4077,23,12,602263.0900000001,3,4,3,10,High Value
4078,78,11,871333.7,2,3,4,9,Medium Value
4079,123,12,654774.29,1,4,3,8,Medium Value
4080,39,11,907661.03,3,3,4,10,High Value
4081,39,16,1317217.68,3,4,4,11,High Value
4082,86,6,315501.64,1,1,1,3,Low Value
4083,6,9,629034.38,4,2,3,9,Medium Value
4084,97,6,235451.44,1,1,1,3,Low Value
4085,157,5,391910.39,1,1,1,3,Low Value
4086,4,10,743102.91,4,3,4,11,High Value
4087,84,8,747611.82,1,2,4,7,Medium Value
4088,12,12,748108.39,4,4,4,12,High Value
4089,26,9,729895.01,3,2,4,9,Medium Value
4090,5,10,634766.17,4,3,3,10,High Value
4091,65,13,588961.61,2,4,3,9,Medium Value
4092,157,6,203384.34,1,1,1,3,Low Value
4093,37,7,215341.81,3,1,1,5,Low Value
4094,76,9,503878.4,2,2,2,6,Low Value
4095,29,12,824914.26,3,4,4,11,High Value
4096,50,11,790154.66,2,3,4,9,Medium Value
4097,15,13,1059010.67,4,4,4,12,High Value
4098,35,8,528811.28,3,2,2,7,Medium Value
4099,42,8,659607.93,2,2,3,7,Medium Value
4100,26,10,261419.8,3,3,1,7,Medium Value
4101,11,12,717350.89,4,4,3,11,High Value
4102,71,9,511053.71,2,2,2,6,Low Value
4103,47,12,704728.27,2,4,3,9,Medium Value
4104,38,8,456148.18,3,2,2,7,Medium Value
4105,159,10,461775.54000000004,1,3,2,6,Low Value
4106,4,10,543264.28,4,3,2,9,Medium Value
4107,80,14,1089736.73,2,4,4,10,High Value
4108,19,7,602710.12,3,1,3,7,Medium Value
4109,5,7,509864.13,4,1,2,7,Medium Value
4110,33,11,489210.74,3,3,2,8,Medium Value
4111,33,7,454799.12,3,1,2,6,Low Value
4112,11,13,608148.72,4,4,3,11,High Value
4113,56,13,463714.41000000003,2,4,2,8,Medium Value
4114,103,11,677530.01,1,3,3,7,Medium Value
4115,8,10,372519.94999999995,4,3,1,8,Medium Value
4116,220,5,183972.75,1,1,1,3,Low Value
4117,20,16,958189.09,3,4,4,11,High Value
4118,25,11,708817.38,3,3,3,9,Medium Value
4119,22,9,603328.1,3,2,3,8,Medium Value
4120,52,9,398153.19,2,2,1,5,Low Value
4121,15,14,618724.0,4,4,3,11,High Value
4122,23,9,282494.25,3,2,1,6,Low Value
4123,53,10,728095.7,2,3,4,9,Medium Value
4124,3,10,596520.14,4,3,3,10,High Value
4125,4,9,618769.17,4,2,3,9,Medium Value
4126,43,11,334931.58,2,3,1,6,Low Value
4127,9,8,503805.65,4,2,2,8,Medium Value
4128,29,9,662465.98,3,2,3,8,Medium Value
4129,31,7,414244.93,3,1,1,5,Low Value
4130,43,8,426632.51,2,2,2,6,Low Value
4131,12,12,580398.88,4,4,3,11,High Value
4132,71,11,327415.53,2,3,1,6,Low Value
4133,21,15,1074482.56,3,4,4,11,High Value
4134,9,17,1327539.05,4,4,4,12,High Value
4135,50,8,315273.76,2,2,1,5,Low Value
4136,4,9,657647.84,4,2,3,9,Medium Value
4137,160,7,665538.38,1,1,3,5,Low Value
4138,47,10,443786.66000000003,2,3,2,7,Medium Value
4139,3,12,806036.77,4,4,4,12,High Value
4140,38,11,864833.44,3,3,4,10,High Value
4141,26,9,570299.89,3,2,3,8,Medium Value
4142,53,10,455160.91000000003,2,3,2,7,Medium Value
4143,31,12,861868.33,3,4,4,11,High Value
4144,6,5,270837.44,4,1,1,6,Low Value
4145,147,9,516414.45,1,2,2,5,Low Value
4146,2,13,743015.5,4,4,4,12,High Value
4147,76,8,456099.07,2,2,2,6,Low Value
4148,24,7,283853.17,3,1,1,5,Low Value
4149,108,10,567148.62,1,3,3,7,Medium Value
4150,84,9,567254.5499999999,1,2,3,6,Low Value
4151,97,11,629694.5,1,3,3,7,Medium Value
4152,23,8,658217.48,3,2,3,8,Medium Value
4153,74,8,537200.16,2,2,2,6,Low Value
4154,58,8,225870.21,2,2,1,5,Low Value
4155,117,7,430303.18000000005,1,1,2,4,Low Value
4156,170,2,185329.08,1,1,1,3,Low Value
4157,66,6,634578.98,2,1,3,6,Low Value
4158,247,4,146487.55,1,1,1,3,Low Value
4159,8,14,665209.46,4,4,3,11,High Value
4160,87,9,438909.48,1,2,2,5,Low Value
4161,37,3,156831.08,3,1,1,5,Low Value
4162,41,12,678315.23,2,4,3,9,Medium Value
4163,197,6,270953.84,1,1,1,3,Low Value
4164,8,9,388029.75,4,2,1,7,Medium Value
4165,69,10,598894.95,2,3,3,8,Medium Value
4166,197,5,314295.02999999997,1,1,1,3,Low Value
4167,24,13,867218.02,3,4,4,11,High Value
4168,7,15,918424.88,4,4,4,12,High Value
4169,464,4,191124.66999999998,1,1,1,3,Low Value
4170,71,14,676151.12,2,4,3,9,Medium Value
4171,191,7,486775.61,1,1,2,4,Low Value
4172,10,10,348921.13,4,3,1,8,Medium Value
4173,11,12,593271.61,4,4,3,11,High Value
4174,60,12,878562.8,2,4,4,10,High Value
4175,34,22,1286824.88,3,4,4,11,High Value
4176,17,7,321380.44,4,1,1,6,Low Value
4177,98,11,392882.63,1,3,1,5,Low Value
4178,11,15,718256.81,4,4,3,11,High Value
4179,12,11,551758.91,4,3,2,9,Medium Value
4180,64,9,599968.43,2,2,3,7,Medium Value
4181,45,9,430793.19999999995,2,2,2,6,Low Value
4182,33,8,258399.56,3,2,1,6,Low Value
4183,121,10,930750.25,1,3,4,8,Medium Value
4184,74,14,937230.7000000001,2,4,4,10,High Value
4185,34,5,146983.21,3,1,1,5,Low Value
4186,47,6,374682.41000000003,2,1,1,4,Low Value
4187,122,6,403669.56,1,1,1,3,Low Value
4188,50,9,425901.83,2,2,2,6,Low Value
4189,14,12,652201.15,4,4,3,11,High Value
4190,126,14,653175.4400000001,1,4,3,8,Medium Value
4191,19,9,568548.64,3,2,3,8,Medium Value
4192,24,14,729866.86,3,4,4,11,High Value
4193,5,7,433230.58999999997,4,1,2,7,Medium Value
4194,25,10,682535.48,3,3,3,9,Medium Value
4195,9,13,719389.92,4,4,3,11,High Value
4196,40,6,510866.18,3,1,2,6,Low Value
4197,37,9,422210.26,3,2,2,7,Medium Value
4198,25,16,1144809.93,3,4,4,11,High Value
4199,135,7,422272.92,1,1,2,4,Low Value
4200,28,8,268944.68,3,2,1,6,Low Value
4201,88,13,762122.03,1,4,4,9,Medium Value
4202,114,10,362921.9,1,3,1,5,Low Value
4203,63,7,312429.45999999996,2,1,1,4,Low Value
4204,10,11,312357.8,4,3,1,8,Medium Value
4205,26,9,458109.75,3,2,2,7,Medium Value
4206,125,9,383694.53,1,2,1,4,Low Value
4207,17,13,581822.58,4,4,3,11,High Value
4208,54,8,403793.51,2,2,1,5,Low Value
4209,89,9,487907.77,1,2,2,5,Low Value
4210,43,8,296258.68,2,2,1,5,Low Value
4211,74,13,666636.8300000001,2,4,3,9,Medium Value
4212,4,6,259394.14,4,1,1,6,Low Value
4213,52,8,264109.61,2,2,1,5,Low Value
4214,5,11,670517.93,4,3,3,10,High Value
4215,22,18,1030970.9299999999,3,4,4,11,High Value
4216,146,10,704155.53,1,3,3,7,Medium Value
4217,74,12,633008.46,2,4,3,9,Medium Value
4218,24,10,567688.57,3,3,3,9,Medium Value
4219,71,8,656318.21,2,2,3,7,Medium Value
4220,135,5,355118.95,1,1,1,3,Low Value
4221,73,11,515085.07,2,3,2,7,Medium Value
4222,17,14,765191.42,4,4,4,12,High Value
4223,76,9,627382.0,2,2,3,7,Medium Value
4224,23,11,819168.58,3,3,4,10,High Value
4225,90,13,786650.67,1,4,4,9,Medium Value
4226,228,11,589552.11,1,3,3,7,Medium Value
4227,7,10,591840.76,4,3,3,10,High Value
4228,45,11,463361.25,2,3,2,7,Medium Value
4229,75,12,579555.5,2,4,3,9,Medium Value
4230,143,7,347666.63,1,1,1,3,Low Value
4231,18,8,529293.9,3,2,2,7,Medium Value
4232,74,14,701290.79,2,4,3,9,Medium Value
4233,43,4,311237.92,2,1,1,4,Low Value
4234,17,11,863071.94,4,3,4,11,High Value
4235,96,7,366721.70999999996,1,1,1,3,Low Value
4236,8,8,607799.36,4,2,3,9,Medium Value
4237,15,12,572121.4,4,4,3,11,High Value
4238,39,14,921077.35,3,4,4,11,High Value
4239,49,12,471975.28,2,4,2,8,Medium Value
4240,259,5,148418.53,1,1,1,3,Low Value
4241,32,7,610372.64,3,1,3,7,Medium Value
4242,6,8,301136.77,4,2,1,7,Medium Value
4243,15,12,712808.74,4,4,3,11,High Value
4244,40,7,304747.81,3,1,1,5,Low Value
4245,26,12,583222.67,3,4,3,10,High Value
4246,87,10,411581.11,1,3,1,5,Low Value
4247,84,12,992295.26,1,4,4,9,Medium Value
4248,52,12,613554.73,2,4,3,9,Medium Value
4249,34,5,324895.89,3,1,1,5,Low Value
4250,103,9,585280.22,1,2,3,6,Low Value
4251,46,13,708138.84,2,4,3,9,Medium Value
4252,211,8,495471.27,1,2,2,5,Low Value
4253,29,9,650976.8200000001,3,2,3,8,Medium Value
4254,17,13,926422.8,4,4,4,12,High Value
4255,57,9,439229.42000000004,2,2,2,6,Low Value
4256,81,10,736175.96,2,3,4,9,Medium Value
4257,27,11,825227.43,3,3,4,10,High Value
4258,7,14,804795.44,4,4,4,12,High Value
4259,8,6,251980.48,4,1,1,6,Low Value
4260,4,14,741534.3,4,4,4,12,High Value
4261,23,11,831795.74,3,3,4,10,High Value
4262,39,15,932065.59,3,4,4,11,High Value
4263,57,13,625241.65,2,4,3,9,Medium Value
4264,113,10,562502.12,1,3,3,7,Medium Value
4265,49,9,514412.81,2,2,2,6,Low Value
4266,72,10,401805.8,2,3,1,6,Low Value
4267,97,13,768989.38,1,4,4,9,Medium Value
4268,138,9,664210.33,1,2,3,6,Low Value
4269,78,12,849106.61,2,4,4,10,High Value
4270,219,11,577055.74,1,3,3,7,Medium Value
4271,16,16,1115637.26,4,4,4,12,High Value
4272,84,11,483210.42,1,3,2,6,Low Value
4273,27,15,806312.32,3,4,4,11,High Value
4274,105,4,140096.93000000002,1,1,1,3,Low Value
4275,33,11,461762.18,3,3,2,8,Medium Value
4276,73,12,774061.78,2,4,4,10,High Value
4277,23,6,380615.04000000004,3,1,1,5,Low Value
4278,19,10,747924.4299999999,3,3,4,10,High Value
4279,70,15,831663.55,2,4,4,10,High Value
4280,107,7,367995.22,1,1,1,3,Low Value
4281,4,3,368392.22,4,1,1,6,Low Value
4282,100,10,439442.8,1,3,2,6,Low Value
4283,47,13,780178.54,2,4,4,10,High Value
4284,19,7,461580.18000000005,3,1,2,6,Low Value
4285,8,8,600804.38,4,2,3,9,Medium Value
4286,22,6,232729.02,3,1,1,5,Low Value
4287,43,10,723485.61,2,3,3,8,Medium Value
4288,155,5,316776.54,1,1,1,3,Low Value
4289,23,13,1056459.7,3,4,4,11,High Value
4290,23,10,736315.5700000001,3,3,4,10,High Value
4291,114,7,561731.5,1,1,3,5,Low Value
4292,49,10,502721.31,2,3,2,7,Medium Value
4293,80,8,337279.3,2,2,1,5,Low Value
4294,91,7,483161.76,1,1,2,4,Low Value
4295,16,13,841159.02,4,4,4,12,High Value
4296,177,6,300671.96,1,1,1,3,Low Value
4297,24,10,561143.89,3,3,3,9,Medium Value
4298,9,6,582824.22,4,1,3,8,Medium Value
4299,77,10,561006.12,2,3,3,8,Medium Value
4300,30,8,352436.62,3,2,1,6,Low Value
4301,108,8,644651.4199999999,1,2,3,6,Low Value
4302,52,10,441520.55,2,3,2,7,Medium Value
4303,5,16,1207309.01,4,4,4,12,High Value
4304,111,8,757473.58,1,2,4,7,Medium Value
4305,9,10,786097.45,4,3,4,11,High Value
4306,63,13,776222.91,2,4,4,10,High Value
4307,96,8,440079.89999999997,1,2,2,5,Low Value
4308,91,13,784154.87,1,4,4,9,Medium Value
4309,225,3,91185.51000000001,1,1,1,3,Low Value
4310,7,18,1268620.5,4,4,4,12,High Value
4311,92,12,740306.03,1,4,4,9,Medium Value
4312,148,8,334369.07,1,2,1,4,Low Value
4313,36,16,1031786.66,3,4,4,11,High Value
4314,73,13,803611.91,2,4,4,10,High Value
4315,41,12,591163.14,2,4,3,9,Medium Value
4316,100,11,456435.49,1,3,2,6,Low Value
4317,80,11,582422.37,2,3,3,8,Medium Value
4318,29,11,991530.68,3,3,4,10,High Value
4319,135,12,416565.51,1,4,1,6,Low Value
4320,9,10,697632.15,4,3,3,10,High Value
4321,78,11,432169.82,2,3,2,7,Medium Value
4322,25,12,579533.22,3,4,3,10,High Value
4323,179,5,474993.36,1,1,2,4,Low Value
4324,68,15,1226590.03,2,4,4,10,High Value
4325,62,11,583345.78,2,3,3,8,Medium Value
4326,55,14,924572.6,2,4,4,10,High Value
4327,283,11,498319.28,1,3,2,6,Low Value
4328,45,8,360758.39,2,2,1,5,Low Value
4329,37,12,653770.84,3,4,3,10,High Value
4330,70,11,675560.57,2,3,3,8,Medium Value
4331,35,10,573206.88,3,3,3,9,Medium Value
4332,29,8,693409.5700000001,3,2,3,8,Medium Value
4333,10,8,445483.83,4,2,2,8,Medium Value
4334,42,7,391625.82999999996,2,1,1,4,Low Value
4335,58,8,398312.73,2,2,1,5,Low Value
4336,18,12,414566.01,3,4,1,8,Medium Value
4337,121,4,178026.71,1,1,1,3,Low Value
4338,17,9,447317.93,4,2,2,8,Medium Value
4339,25,11,926810.3300000001,3,3,4,10,High Value
4340,8,15,831653.49,4,4,4,12,High Value
4341,46,12,847109.9600000001,2,4,4,10,High Value
4342,13,14,1034305.36,4,4,4,12,High Value
4343,13,12,613641.46,4,4,3,11,High Value
4344,50,9,673623.52,2,2,3,7,Medium Value
4345,27,13,379249.75,3,4,1,8,Medium Value
4346,78,9,655000.21,2,2,3,7,Medium Value
4347,20,9,499884.68,3,2,2,7,Medium Value
4348,67,6,356404.47,2,1,1,4,Low Value
4349,75,8,515373.05,2,2,2,6,Low Value
4350,22,12,854984.18,3,4,4,11,High Value
4351,61,12,849675.49,2,4,4,10,High Value
4352,99,11,402735.39999999997,1,3,1,5,Low Value
4353,62,9,636396.1799999999,2,2,3,7,Medium Value
4354,32,14,802998.59,3,4,4,11,High Value
4355,2,11,800028.68,4,3,4,11,High Value
4356,131,10,605175.36,1,3,3,7,Medium Value
4357,26,12,889437.8099999999,3,4,4,11,High Value
4358,12,11,803382.9,4,3,4,11,High Value
4359,37,11,709938.25,3,3,3,9,Medium Value
4360,499,2,188663.52000000002,1,1,1,3,Low Value
4361,17,14,734854.61,4,4,4,12,High Value
4362,17,6,411304.97,4,1,1,6,Low Value
4363,16,10,426418.51,4,3,2,9,Medium Value
4364,203,5,422290.23,1,1,2,4,Low Value
4365,7,10,356806.08999999997,4,3,1,8,Medium Value
4366,28,10,522839.02999999997,3,3,2,8,Medium Value
4367,84,9,675384.3,1,2,3,6,Low Value
4368,29,17,1109879.52,3,4,4,11,High Value
4369,9,10,471142.9,4,3,2,9,Medium Value
4370,174,8,677504.01,1,2,3,6,Low Value
4371,132,15,899478.14,1,4,4,9,Medium Value
4372,213,6,241374.63999999998,1,1,1,3,Low Value
4373,92,12,601765.87,1,4,3,8,Medium Value
4374,45,16,960080.77,2,4,4,10,High Value
4375,16,13,539625.92,4,4,2,10,High Value
4376,199,7,286905.51,1,1,1,3,Low Value
4377,55,9,815464.0,2,2,4,8,Medium Value
4378,31,10,277282.81,3,3,1,7,Medium Value
4379,10,11,837137.51,4,3,4,11,High Value
4380,29,11,547709.08,3,3,2,8,Medium Value
4381,4,14,869521.74,4,4,4,12,High Value
4382,10,7,434392.44,4,1,2,7,Medium Value
4383,70,10,690175.11,2,3,3,8,Medium Value
4384,140,13,709003.38,1,4,3,8,Medium Value
4385,137,5,430285.42,1,1,2,4,Low Value
4386,13,9,1059411.34,4,2,4,10,High Value
4387,41,8,651299.39,2,2,3,7,Medium Value
4388,44,14,854806.66,2,4,4,10,High Value
4389,18,10,643561.67,3,3,3,9,Medium Value
4390,2,15,551611.71,4,4,2,10,High Value
4391,92,7,154599.66,1,1,1,3,Low Value
4392,3,10,516631.79,4,3,2,9,Medium Value
4393,53,8,371731.37,2,2,1,5,Low Value
4394,114,6,285533.06,1,1,1,3,Low Value
4395,88,5,271491.54000000004,1,1,1,3,Low Value
4396,222,8,449197.23,1,2,2,5,Low Value
4397,24,13,739363.1,3,4,4,11,High Value
4398,98,15,708619.48,1,4,3,8,Medium Value
4399,26,11,784679.41,3,3,4,10,High Value
4400,15,14,1009624.66,4,4,4,12,High Value
4401,103,12,792058.42,1,4,4,9,Medium Value
4402,14,7,365767.73,4,1,1,6,Low Value
4403,60,5,191786.40000000002,2,1,1,4,Low Value
4404,9,12,933942.31,4,4,4,12,High Value
4405,14,7,297252.02999999997,4,1,1,6,Low Value
4406,31,7,485507.6,3,1,2,6,Low Value
4407,11,11,804351.58,4,3,4,11,High Value
4408,1,10,786969.3400000001,4,3,4,11,High Value
4409,90,7,691376.62,1,1,3,5,Low Value
4410,11,14,493807.62,4,4,2,10,High Value
4411,42,8,360177.85,2,2,1,5,Low Value
4412,151,5,185348.7,1,1,1,3,Low Value
4413,38,7,321428.55,3,1,1,5,Low Value
4414,51,9,445108.01,2,2,2,6,Low Value
4415,28,12,626670.48,3,4,3,10,High Value
4416,75,10,702275.35,2,3,3,8,Medium Value
4417,71,9,453489.43,2,2,2,6,Low Value
4418,172,9,380310.39,1,2,1,4,Low Value
4419,99,11,579699.46,1,3,3,7,Medium Value
4420,111,8,344814.71,1,2,1,4,Low Value
4421,19,9,504469.52,3,2,2,7,Medium Value
4422,16,4,343175.54000000004,4,1,1,6,Low Value
4423,93,11,832043.11,1,3,4,8,Medium Value
4424,125,7,593018.94,1,1,3,5,Low Value
4425,18,16,886640.81,3,4,4,11,High Value
4426,71,7,367269.39,2,1,1,4,Low Value
4427,120,11,823433.22,1,3,4,8,Medium Value
4428,89,8,516085.16000000003,1,2,2,5,Low Value
4429,7,11,378346.29000000004,4,3,1,8,Medium Value
4430,40,10,542640.76,3,3,2,8,Medium Value
4431,123,8,596025.16,1,2,3,6,Low Value
4432,34,12,559920.6799999999,3,4,3,10,High Value
4433,27,13,338061.07,3,4,1,8,Medium Value
4434,3,8,577041.87,4,2,3,9,Medium Value
4435,196,11,696143.67,1,3,3,7,Medium Value
4436,2,15,743431.51,4,4,4,12,High Value
4437,16,11,652359.66,4,3,3,10,High Value
4438,126,8,268735.47,1,2,1,4,Low Value
4439,10,11,903152.64,4,3,4,11,High Value
4440,14,16,823823.51,4,4,4,12,High Value
4441,41,8,653706.5700000001,2,2,3,7,Medium Value
4442,459,6,323724.05,1,1,1,3,Low Value
4443,5,11,697124.48,4,3,3,10,High Value
4444,154,8,402996.98,1,2,1,4,Low Value
4445,59,14,738837.78,2,4,4,10,High Value
4446,10,12,557091.95,4,4,2,10,High Value
4447,17,14,605150.6900000001,4,4,3,11,High Value
