order_id,customer_id,product_id,order_date,quantity,price_order,total_amount,customer_name,age,city,gender,product_name,category,price_product,year,month,month_name,year_month
45602,3502,69,2026-04-13,1,9605.74,9605.74,Customer_3502,24,Hyderabad,Male,Product_69,Beauty,9605.74,2026,4,Apr,2026-04
45603,394,47,2025-04-04,3,25518.62,76555.86,Customer_394,40,Bangalore,Female,Product_47,Clothing,25518.62,2025,4,Apr,2025-04
45604,553,30,2025-07-17,4,11923.28,47693.12,Customer_553,30,Chennai,Male,Product_30,Beauty,11923.28,2025,7,Jul,2025-07
45605,710,13,2025-05-19,2,12485.08,24970.16,Customer_710,52,Delhi,Male,Product_13,Electronics,12485.08,2025,5,May,2025-05
45606,456,99,2025-04-08,1,1180.22,1180.22,Customer_456,54,Chennai,Female,Product_99,Electronics,1180.22,2025,4,Apr,2025-04
45607,1717,55,2025-02-12,2,13367.33,26734.66,Customer_1717,44,Pune,Male,Product_55,Home,13367.33,2025,2,Feb,2025-02
45608,2560,4,2026-07-20,4,26660.27,106641.08,Customer_2560,19,Hyderabad,Male,Product_4,Sports,26660.27,2026,7,Jul,2026-07
45609,1839,31,2026-05-01,3,36403.6,109210.8,Customer_1839,28,Hyderabad,Male,Product_31,Electronics,36403.6,2026,5,May,2026-05
45610,4584,75,2025-02-09,3,11645.34,34936.02,Customer_4584,36,Bangalore,Male,Product_75,Clothing,11645.34,2025,2,Feb,2025-02
45611,2863,40,2025-08-17,1,28082.68,28082.68,Customer_2863,28,Mumbai,Female,Product_40,Sports,28082.68,2025,8,Aug,2025-08
45612,4260,34,2026-06-28,4,660.78,2643.12,Customer_4260,62,Chennai,Female,Product_34,Sports,660.78,2026,6,Jun,2026-06
45613,2416,44,2025-05-20,3,11767.21,35301.63,Customer_2416,31,Chennai,Female,Product_44,Sports,11767.21,2025,5,May,2025-05
45614,3539,55,2025-08-05,2,13367.33,26734.66,Customer_3539,63,Delhi,Male,Product_55,Home,13367.33,2025,8,Aug,2025-08
45615,3879,3,2025-11-26,3,25357.17,76071.51,Customer_3879,52,Mumbai,Female,Product_3,Beauty,25357.17,2025,11,Nov,2025-11
45616,626,33,2026-08-17,4,603.79,2415.16,Customer_626,62,Chennai,Female,Product_33,Beauty,603.79,2026,8,Aug,2026-08
45617,34,92,2026-06-07,3,42999.84,128999.52,Customer_34,32,Bangalore,Male,Product_92,Home,42999.84,2026,6,Jun,2026-06
45618,2583,98,2026-08-21,4,34248.24,136992.96,Customer_2583,28,Hyderabad,Male,Product_98,Home,34248.24,2026,8,Aug,2026-08
45619,2791,12,2026-02-18,1,3962.61,3962.61,Customer_2791,26,Pune,Female,Product_12,Clothing,3962.61,2026,2,Feb,2026-02
45620,4744,10,2026-04-18,1,2693.21,2693.21,Customer_4744,27,Chennai,Male,Product_10,Sports,2693.21,2026,4,Apr,2026-04
45621,1171,58,2026-07-24,1,46232.85,46232.85,Customer_1171,32,Hyderabad,Female,Product_58,Home,46232.85,2026,7,Jul,2026-07
45622,698,91,2025-03-01,1,9608.7,9608.7,Customer_698,58,Delhi,Female,Product_91,Beauty,9608.7,2025,3,Mar,2025-03
45623,2201,41,2025-01-08,2,15185.77,30371.54,Customer_2201,61,Mumbai,Male,Product_41,Home,15185.77,2025,1,Jan,2025-01
45624,4564,57,2025-01-27,2,25969.56,51939.12,Customer_4564,40,Delhi,Male,Product_57,Electronics,25969.56,2025,1,Jan,2025-01
45625,2649,28,2025-03-15,1,47465.8,47465.8,Customer_2649,24,Mumbai,Female,Product_28,Clothing,47465.8,2025,3,Mar,2025-03
45626,3343,39,2025-04-03,1,14841.37,14841.37,Customer_3343,25,Chennai,Female,Product_39,Beauty,14841.37,2025,4,Apr,2025-04
45627,2595,12,2025-11-05,1,3962.61,3962.61,Customer_2595,59,Hyderabad,Male,Product_12,Clothing,3962.61,2025,11,Nov,2025-11
45628,3889,13,2025-12-25,1,12485.08,12485.08,Customer_3889,48,Mumbai,Female,Product_13,Electronics,12485.08,2025,12,Dec,2025-12
45629,2635,46,2025-12-08,4,10101.66,40406.64,Customer_2635,41,Delhi,Female,Product_46,Beauty,10101.66,2025,12,Dec,2025-12
45630,1668,24,2025-12-08,3,45641.76,136925.28,Customer_1668,48,Hyderabad,Male,Product_24,Sports,45641.76,2025,12,Dec,2025-12
45631,3864,37,2025-11-01,2,1323.97,2647.94,Customer_3864,37,Mumbai,Female,Product_37,Electronics,1323.97,2025,11,Nov,2025-11
45632,672,10,2026-02-21,2,2693.21,5386.42,Customer_672,58,Hyderabad,Female,Product_10,Sports,2693.21,2026,2,Feb,2026-02
45633,4081,95,2026-06-13,3,43589.34,130768.02,Customer_4081,60,Chennai,Male,Product_95,Electronics,43589.34,2026,6,Jun,2026-06
45634,3299,58,2026-04-11,2,46232.85,92465.7,Customer_3299,29,Bangalore,Male,Product_58,Home,46232.85,2026,4,Apr,2026-04
45635,2192,16,2025-04-28,1,43840.44,43840.44,Customer_2192,54,Pune,Female,Product_16,Sports,43840.44,2025,4,Apr,2025-04
45636,4465,32,2025-07-31,3,19025.95,57077.85,Customer_4465,42,Delhi,Female,Product_32,Home,19025.95,2025,7,Jul,2025-07
45637,3630,26,2025-05-09,1,23214.6,23214.6,Customer_3630,36,Bangalore,Female,Product_26,Home,23214.6,2025,5,May,2025-05
45638,2086,34,2025-04-29,4,660.78,2643.12,Customer_2086,25,Hyderabad,Male,Product_34,Sports,660.78,2025,4,Apr,2025-04
45639,560,95,2026-05-24,1,43589.34,43589.34,Customer_560,37,Mumbai,Female,Product_95,Electronics,43589.34,2026,5,May,2026-05
45640,3001,99,2025-08-04,2,1180.22,2360.44,Customer_3001,23,Delhi,Female,Product_99,Electronics,1180.22,2025,8,Aug,2025-08
45641,3356,79,2025-01-12,4,5403.22,21612.88,Customer_3356,55,Chennai,Male,Product_79,Electronics,5403.22,2025,1,Jan,2025-01
45642,3542,77,2025-12-26,1,35818.8,35818.8,Customer_3542,59,Chennai,Female,Product_77,Home,35818.8,2025,12,Dec,2025-12
45643,44,14,2025-06-11,2,34826.88,69653.76,Customer_44,21,Delhi,Male,Product_14,Sports,34826.88,2025,6,Jun,2025-06
45644,3968,98,2026-03-25,4,34248.24,136992.96,Customer_3968,54,Hyderabad,Male,Product_98,Home,34248.24,2026,3,Mar,2026-03
45645,4150,46,2026-07-28,3,10101.66,30304.98,Customer_4150,19,Chennai,Female,Product_46,Beauty,10101.66,2026,7,Jul,2026-07
45646,2516,97,2025-01-18,2,17217.25,34434.5,Customer_2516,22,Bangalore,Female,Product_97,Home,17217.25,2025,1,Jan,2025-01
45647,872,25,2025-05-17,2,13445.51,26891.02,Customer_872,32,Bangalore,Male,Product_25,Home,13445.51,2025,5,May,2025-05
45648,4858,87,2025-01-25,4,16071.12,64284.48,Customer_4858,46,Mumbai,Male,Product_87,Beauty,16071.12,2025,1,Jan,2025-01
45649,810,35,2025-06-19,4,23136.19,92544.76,Customer_810,27,Chennai,Male,Product_35,Home,23136.19,2025,6,Jun,2025-06
45650,889,54,2025-03-09,2,29989.49,59978.98,Customer_889,63,Chennai,Male,Product_54,Electronics,29989.49,2025,3,Mar,2025-03
45651,1723,72,2025-11-20,2,15015.13,30030.26,Customer_1723,18,Bangalore,Female,Product_72,Electronics,15015.13,2025,11,Nov,2025-11
45652,2202,50,2026-06-07,4,37746.1,150984.4,Customer_2202,60,Pune,Male,Product_50,Sports,37746.1,2026,6,Jun,2026-06
45653,1254,90,2025-01-09,2,7489.38,14978.76,Customer_1254,46,Chennai,Female,Product_90,Electronics,7489.38,2025,1,Jan,2025-01
45654,3485,93,2025-12-22,3,12961.5,38884.5,Customer_3485,20,Mumbai,Female,Product_93,Beauty,12961.5,2025,12,Dec,2025-12
45655,4261,92,2026-03-29,4,42999.84,171999.36,Customer_4261,22,Delhi,Female,Product_92,Home,42999.84,2026,3,Mar,2026-03
45656,1255,77,2026-02-13,2,35818.8,71637.6,Customer_1255,25,Mumbai,Female,Product_77,Home,35818.8,2026,2,Feb,2026-02
45657,2135,43,2026-02-02,4,20477.25,81909.0,Customer_2135,51,Mumbai,Female,Product_43,Home,20477.25,2026,2,Feb,2026-02
45658,851,23,2025-11-03,3,43854.59,131563.77,Customer_851,29,Pune,Female,Product_23,Electronics,43854.59,2025,11,Nov,2025-11
45659,3281,68,2025-12-01,4,41179.83,164719.32,Customer_3281,54,Delhi,Female,Product_68,Home,41179.83,2025,12,Dec,2025-12
45660,2803,76,2026-03-05,1,245.11,245.11,Customer_2803,33,Mumbai,Female,Product_76,Home,245.11,2026,3,Mar,2026-03
45661,4574,19,2025-03-12,1,15172.65,15172.65,Customer_4574,28,Pune,Female,Product_19,Beauty,15172.65,2025,3,Mar,2025-03
45662,1533,62,2026-07-16,1,47464.16,47464.16,Customer_1533,42,Delhi,Male,Product_62,Sports,47464.16,2026,7,Jul,2026-07
45663,80,56,2025-07-31,2,26475.7,52951.4,Customer_80,57,Mumbai,Female,Product_56,Clothing,26475.7,2025,7,Jul,2025-07
45664,2063,13,2026-04-30,4,12485.08,49940.32,Customer_2063,29,Delhi,Male,Product_13,Electronics,12485.08,2026,4,Apr,2026-04
45665,4314,64,2026-02-16,2,14413.18,28826.36,Customer_4314,42,Delhi,Male,Product_64,Sports,14413.18,2026,2,Feb,2026-02
45666,1430,69,2025-11-28,2,9605.74,19211.48,Customer_1430,36,Chennai,Female,Product_69,Beauty,9605.74,2025,11,Nov,2025-11
45667,4145,45,2025-11-21,3,26833.09,80499.27,Customer_4145,60,Mumbai,Female,Product_45,Home,26833.09,2025,11,Nov,2025-11
45668,3121,30,2026-02-06,1,11923.28,11923.28,Customer_3121,50,Delhi,Female,Product_30,Beauty,11923.28,2026,2,Feb,2026-02
45669,1169,88,2025-11-02,2,22537.42,45074.84,Customer_1169,18,Hyderabad,Male,Product_88,Sports,22537.42,2025,11,Nov,2025-11
45670,175,30,2025-09-21,1,11923.28,11923.28,Customer_175,28,Bangalore,Male,Product_30,Beauty,11923.28,2025,9,Sep,2025-09
45671,451,61,2026-06-20,2,20202.33,40404.66,Customer_451,46,Mumbai,Female,Product_61,Electronics,20202.33,2026,6,Jun,2026-06
45672,4765,8,2025-07-28,3,39083.12,117249.36,Customer_4765,43,Bangalore,Female,Product_8,Beauty,39083.12,2025,7,Jul,2025-07
45673,589,71,2026-02-03,3,14674.02,44022.06,Customer_589,56,Mumbai,Male,Product_71,Home,14674.02,2026,2,Feb,2026-02
45674,2677,48,2025-01-17,4,8037.45,32149.8,Customer_2677,27,Pune,Male,Product_48,Home,8037.45,2025,1,Jan,2025-01
45675,4727,47,2025-06-06,4,25518.62,102074.48,Customer_4727,45,Delhi,Female,Product_47,Clothing,25518.62,2025,6,Jun,2025-06
45676,3388,97,2025-09-30,4,17217.25,68869.0,Customer_3388,61,Pune,Male,Product_97,Home,17217.25,2025,9,Sep,2025-09
45677,2160,19,2025-04-25,2,15172.65,30345.3,Customer_2160,38,Pune,Female,Product_19,Beauty,15172.65,2025,4,Apr,2025-04
45678,2443,88,2026-04-04,1,22537.42,22537.42,Customer_2443,64,Mumbai,Male,Product_88,Sports,22537.42,2026,4,Apr,2026-04
45679,2529,49,2026-07-19,4,33614.54,134458.16,Customer_2529,52,Mumbai,Male,Product_49,Clothing,33614.54,2026,7,Jul,2026-07
45680,753,53,2026-04-22,3,3729.41,11188.23,Customer_753,34,Mumbai,Female,Product_53,Home,3729.41,2026,4,Apr,2026-04
45681,111,28,2025-06-15,2,47465.8,94931.6,Customer_111,56,Mumbai,Male,Product_28,Clothing,47465.8,2025,6,Jun,2025-06
45682,1930,16,2026-08-24,2,43840.44,87680.88,Customer_1930,23,Chennai,Female,Product_16,Sports,43840.44,2026,8,Aug,2026-08
45683,896,87,2026-06-30,3,16071.12,48213.36,Customer_896,32,Mumbai,Male,Product_87,Beauty,16071.12,2026,6,Jun,2026-06
45684,4070,75,2025-06-02,2,11645.34,23290.68,Customer_4070,63,Bangalore,Female,Product_75,Clothing,11645.34,2025,6,Jun,2025-06
45685,308,26,2025-11-06,4,23214.6,92858.4,Customer_308,20,Hyderabad,Male,Product_26,Home,23214.6,2025,11,Nov,2025-11
45686,2490,86,2026-07-04,3,16295.06,48885.18,Customer_2490,25,Pune,Female,Product_86,Clothing,16295.06,2026,7,Jul,2026-07
45687,4509,50,2026-08-09,3,37746.1,113238.3,Customer_4509,43,Pune,Female,Product_50,Sports,37746.1,2026,8,Aug,2026-08
45688,689,95,2025-01-08,3,43589.34,130768.02,Customer_689,45,Pune,Male,Product_95,Electronics,43589.34,2025,1,Jan,2025-01
45689,2363,98,2026-05-06,2,34248.24,68496.48,Customer_2363,61,Pune,Female,Product_98,Home,34248.24,2026,5,May,2026-05
45690,981,97,2025-08-21,3,17217.25,51651.75,Customer_981,29,Hyderabad,Female,Product_97,Home,17217.25,2025,8,Aug,2025-08
45691,4066,91,2025-08-17,4,9608.7,38434.8,Customer_4066,39,Delhi,Male,Product_91,Beauty,9608.7,2025,8,Aug,2025-08
45692,4643,89,2026-03-05,3,31386.99,94160.97,Customer_4643,38,Hyderabad,Female,Product_89,Clothing,31386.99,2026,3,Mar,2026-03
45693,3026,16,2025-11-26,1,43840.44,43840.44,Customer_3026,43,Pune,Male,Product_16,Sports,43840.44,2025,11,Nov,2025-11
45694,2568,16,2026-03-20,1,43840.44,43840.44,Customer_2568,56,Bangalore,Male,Product_16,Sports,43840.44,2026,3,Mar,2026-03
45695,1418,47,2026-07-02,2,25518.62,51037.24,Customer_1418,59,Mumbai,Male,Product_47,Clothing,25518.62,2026,7,Jul,2026-07
45696,437,3,2026-06-04,1,25357.17,25357.17,Customer_437,29,Bangalore,Male,Product_3,Beauty,25357.17,2026,6,Jun,2026-06
45697,280,86,2025-09-12,2,16295.06,32590.12,Customer_280,41,Delhi,Female,Product_86,Clothing,16295.06,2025,9,Sep,2025-09
45698,4388,85,2025-09-07,2,35859.94,71719.88,Customer_4388,37,Hyderabad,Female,Product_85,Electronics,35859.94,2025,9,Sep,2025-09
45699,4708,37,2026-02-13,2,1323.97,2647.94,Customer_4708,54,Chennai,Female,Product_37,Electronics,1323.97,2026,2,Feb,2026-02
45700,1678,26,2025-10-21,2,23214.6,46429.2,Customer_1678,53,Hyderabad,Male,Product_26,Home,23214.6,2025,10,Oct,2025-10
45701,4789,51,2026-07-09,3,5697.63,17092.89,Customer_4789,58,Hyderabad,Female,Product_51,Clothing,5697.63,2026,7,Jul,2026-07
45702,4637,75,2025-10-27,4,11645.34,46581.36,Customer_4637,55,Mumbai,Male,Product_75,Clothing,11645.34,2025,10,Oct,2025-10
45703,425,8,2026-08-01,3,39083.12,117249.36,Customer_425,30,Hyderabad,Male,Product_8,Beauty,39083.12,2026,8,Aug,2026-08
45704,2523,54,2025-05-25,4,29989.49,119957.96,Customer_2523,48,Pune,Male,Product_54,Electronics,29989.49,2025,5,May,2025-05
45705,3602,7,2025-08-04,1,29152.05,29152.05,Customer_3602,54,Bangalore,Male,Product_7,Clothing,29152.05,2025,8,Aug,2025-08
45706,2872,74,2025-09-10,1,36333.3,36333.3,Customer_2872,32,Bangalore,Female,Product_74,Home,36333.3,2025,9,Sep,2025-09
45707,2868,24,2025-03-13,3,45641.76,136925.28,Customer_2868,21,Mumbai,Female,Product_24,Sports,45641.76,2025,3,Mar,2025-03
45708,4082,14,2025-10-06,1,34826.88,34826.88,Customer_4082,61,Delhi,Female,Product_14,Sports,34826.88,2025,10,Oct,2025-10
45709,636,38,2025-01-03,3,34408.99,103226.97,Customer_636,43,Pune,Male,Product_38,Clothing,34408.99,2025,1,Jan,2025-01
45710,2533,85,2026-03-17,4,35859.94,143439.76,Customer_2533,63,Pune,Female,Product_85,Electronics,35859.94,2026,3,Mar,2026-03
45711,2952,58,2026-01-30,3,46232.85,138698.55,Customer_2952,50,Mumbai,Female,Product_58,Home,46232.85,2026,1,Jan,2026-01
45712,2858,51,2025-07-19,2,5697.63,11395.26,Customer_2858,47,Delhi,Male,Product_51,Clothing,5697.63,2025,7,Jul,2025-07
45713,3894,83,2025-07-07,3,2419.59,7258.77,Customer_3894,55,Mumbai,Male,Product_83,Home,2419.59,2025,7,Jul,2025-07
45714,701,1,2025-12-13,3,9860.9,29582.7,Customer_701,34,Bangalore,Male,Product_1,Clothing,9860.9,2025,12,Dec,2025-12
45715,4654,41,2025-03-11,4,15185.77,60743.08,Customer_4654,21,Chennai,Male,Product_41,Home,15185.77,2025,3,Mar,2025-03
45716,4839,40,2026-02-08,3,28082.68,84248.04,Customer_4839,19,Chennai,Female,Product_40,Sports,28082.68,2026,2,Feb,2026-02
45717,3729,30,2026-06-17,2,11923.28,23846.56,Customer_3729,20,Hyderabad,Male,Product_30,Beauty,11923.28,2026,6,Jun,2026-06
45718,4644,16,2026-03-30,2,43840.44,87680.88,Customer_4644,24,Hyderabad,Female,Product_16,Sports,43840.44,2026,3,Mar,2026-03
45719,3004,37,2026-08-06,2,1323.97,2647.94,Customer_3004,27,Bangalore,Male,Product_37,Electronics,1323.97,2026,8,Aug,2026-08
45720,3163,87,2025-10-04,2,16071.12,32142.24,Customer_3163,39,Hyderabad,Female,Product_87,Beauty,16071.12,2025,10,Oct,2025-10
45721,3891,47,2025-02-26,4,25518.62,102074.48,Customer_3891,33,Delhi,Female,Product_47,Clothing,25518.62,2025,2,Feb,2025-02
45722,3465,51,2026-01-03,1,5697.63,5697.63,Customer_3465,54,Bangalore,Male,Product_51,Clothing,5697.63,2026,1,Jan,2026-01
45723,1792,32,2025-08-17,1,19025.95,19025.95,Customer_1792,33,Bangalore,Male,Product_32,Home,19025.95,2025,8,Aug,2025-08
45724,313,85,2025-12-12,3,35859.94,107579.82,Customer_313,39,Bangalore,Male,Product_85,Electronics,35859.94,2025,12,Dec,2025-12
45725,4567,27,2025-09-18,2,27547.37,55094.74,Customer_4567,64,Delhi,Female,Product_27,Sports,27547.37,2025,9,Sep,2025-09
45726,1643,16,2025-09-24,4,43840.44,175361.76,Customer_1643,57,Pune,Male,Product_16,Sports,43840.44,2025,9,Sep,2025-09
45727,1070,29,2025-09-17,2,49931.14,99862.28,Customer_1070,23,Chennai,Male,Product_29,Clothing,49931.14,2025,9,Sep,2025-09
45728,4292,27,2026-07-28,1,27547.37,27547.37,Customer_4292,53,Delhi,Female,Product_27,Sports,27547.37,2026,7,Jul,2026-07
45729,1692,72,2025-07-29,1,15015.13,15015.13,Customer_1692,57,Hyderabad,Male,Product_72,Electronics,15015.13,2025,7,Jul,2025-07
45730,823,5,2025-12-31,3,40317.93,120953.79,Customer_823,40,Pune,Male,Product_5,Beauty,40317.93,2025,12,Dec,2025-12
45731,1429,80,2026-06-21,4,12028.3,48113.2,Customer_1429,29,Chennai,Male,Product_80,Electronics,12028.3,2026,6,Jun,2026-06
45732,2849,16,2025-10-04,2,43840.44,87680.88,Customer_2849,62,Hyderabad,Male,Product_16,Sports,43840.44,2025,10,Oct,2025-10
45733,2256,68,2025-06-17,4,41179.83,164719.32,Customer_2256,61,Hyderabad,Female,Product_68,Home,41179.83,2025,6,Jun,2025-06
45734,2962,44,2025-02-27,3,11767.21,35301.63,Customer_2962,32,Bangalore,Female,Product_44,Sports,11767.21,2025,2,Feb,2025-02
45735,4463,95,2025-11-30,4,43589.34,174357.36,Customer_4463,27,Bangalore,Female,Product_95,Electronics,43589.34,2025,11,Nov,2025-11
45736,3154,77,2025-10-29,1,35818.8,35818.8,Customer_3154,50,Delhi,Female,Product_77,Home,35818.8,2025,10,Oct,2025-10
45737,2067,40,2025-02-20,3,28082.68,84248.04,Customer_2067,60,Hyderabad,Female,Product_40,Sports,28082.68,2025,2,Feb,2025-02
45738,2671,9,2025-08-29,3,9750.32,29250.96,Customer_2671,53,Delhi,Female,Product_9,Clothing,9750.32,2025,8,Aug,2025-08
45739,1530,72,2025-01-01,1,15015.13,15015.13,Customer_1530,64,Mumbai,Female,Product_72,Electronics,15015.13,2025,1,Jan,2025-01
45740,1832,38,2025-05-16,3,34408.99,103226.97,Customer_1832,47,Mumbai,Female,Product_38,Clothing,34408.99,2025,5,May,2025-05
45741,937,32,2025-01-29,2,19025.95,38051.9,Customer_937,50,Pune,Male,Product_32,Home,19025.95,2025,1,Jan,2025-01
45742,1795,10,2026-08-28,1,2693.21,2693.21,Customer_1795,63,Bangalore,Male,Product_10,Sports,2693.21,2026,8,Aug,2026-08
45743,1551,24,2025-06-05,3,45641.76,136925.28,Customer_1551,32,Bangalore,Female,Product_24,Sports,45641.76,2025,6,Jun,2025-06
45744,2354,13,2025-08-06,4,12485.08,49940.32,Customer_2354,55,Mumbai,Male,Product_13,Electronics,12485.08,2025,8,Aug,2025-08
45745,3406,78,2026-06-29,4,8725.0,34900.0,Customer_3406,47,Hyderabad,Male,Product_78,Beauty,8725.0,2026,6,Jun,2026-06
45746,4462,52,2026-01-28,2,23496.56,46993.12,Customer_4462,20,Chennai,Male,Product_52,Home,23496.56,2026,1,Jan,2026-01
45747,1857,6,2025-10-14,3,39609.37,118828.11,Customer_1857,45,Chennai,Male,Product_6,Beauty,39609.37,2025,10,Oct,2025-10
45748,4940,57,2025-02-03,3,25969.56,77908.68,Customer_4940,23,Bangalore,Female,Product_57,Electronics,25969.56,2025,2,Feb,2025-02
45749,3153,37,2026-01-02,4,1323.97,5295.88,Customer_3153,43,Bangalore,Male,Product_37,Electronics,1323.97,2026,1,Jan,2026-01
45750,4571,40,2025-11-10,4,28082.68,112330.72,Customer_4571,60,Pune,Male,Product_40,Sports,28082.68,2025,11,Nov,2025-11
45751,1920,37,2026-06-11,4,1323.97,5295.88,Customer_1920,62,Bangalore,Female,Product_37,Electronics,1323.97,2026,6,Jun,2026-06
45752,2411,56,2026-05-11,1,26475.7,26475.7,Customer_2411,50,Delhi,Female,Product_56,Clothing,26475.7,2026,5,May,2026-05
45753,3200,25,2025-07-08,1,13445.51,13445.51,Customer_3200,34,Mumbai,Female,Product_25,Home,13445.51,2025,7,Jul,2025-07
45754,983,9,2025-01-03,2,9750.32,19500.64,Customer_983,18,Pune,Female,Product_9,Clothing,9750.32,2025,1,Jan,2025-01
45755,711,50,2025-07-27,1,37746.1,37746.1,Customer_711,23,Mumbai,Male,Product_50,Sports,37746.1,2025,7,Jul,2025-07
45756,4442,28,2025-03-16,3,47465.8,142397.4,Customer_4442,27,Pune,Female,Product_28,Clothing,47465.8,2025,3,Mar,2025-03
45757,1104,32,2025-06-09,2,19025.95,38051.9,Customer_1104,46,Chennai,Female,Product_32,Home,19025.95,2025,6,Jun,2025-06
45758,1835,36,2025-11-16,1,24519.08,24519.08,Customer_1835,64,Chennai,Male,Product_36,Electronics,24519.08,2025,11,Nov,2025-11
45759,2274,12,2025-01-25,2,3962.61,7925.22,Customer_2274,33,Chennai,Male,Product_12,Clothing,3962.61,2025,1,Jan,2025-01
45760,2985,76,2026-08-09,1,245.11,245.11,Customer_2985,59,Bangalore,Female,Product_76,Home,245.11,2026,8,Aug,2026-08
45761,3854,49,2026-08-30,1,33614.54,33614.54,Customer_3854,41,Hyderabad,Female,Product_49,Clothing,33614.54,2026,8,Aug,2026-08
45762,172,85,2025-03-16,2,35859.94,71719.88,Customer_172,61,Chennai,Female,Product_85,Electronics,35859.94,2025,3,Mar,2025-03
45763,2541,90,2026-02-03,3,7489.38,22468.14,Customer_2541,57,Mumbai,Male,Product_90,Electronics,7489.38,2026,2,Feb,2026-02
45764,362,25,2026-04-01,4,13445.51,53782.04,Customer_362,49,Mumbai,Male,Product_25,Home,13445.51,2026,4,Apr,2026-04
45765,2441,92,2026-02-27,2,42999.84,85999.68,Customer_2441,59,Pune,Female,Product_92,Home,42999.84,2026,2,Feb,2026-02
45766,4947,14,2026-08-25,2,34826.88,69653.76,Customer_4947,23,Delhi,Female,Product_14,Sports,34826.88,2026,8,Aug,2026-08
45767,2332,47,2025-10-02,2,25518.62,51037.24,Customer_2332,63,Bangalore,Male,Product_47,Clothing,25518.62,2025,10,Oct,2025-10
45768,2148,69,2026-07-04,3,9605.74,28817.22,Customer_2148,62,Bangalore,Male,Product_69,Beauty,9605.74,2026,7,Jul,2026-07
45769,2385,87,2025-07-24,2,16071.12,32142.24,Customer_2385,34,Pune,Male,Product_87,Beauty,16071.12,2025,7,Jul,2025-07
45770,4306,88,2026-03-20,4,22537.42,90149.68,Customer_4306,34,Hyderabad,Female,Product_88,Sports,22537.42,2026,3,Mar,2026-03
45771,18,14,2025-04-07,2,34826.88,69653.76,Customer_18,19,Hyderabad,Male,Product_14,Sports,34826.88,2025,4,Apr,2025-04
45772,2684,19,2025-09-08,3,15172.65,45517.95,Customer_2684,30,Pune,Female,Product_19,Beauty,15172.65,2025,9,Sep,2025-09
45773,4519,54,2026-08-16,3,29989.49,89968.47,Customer_4519,42,Pune,Female,Product_54,Electronics,29989.49,2026,8,Aug,2026-08
45774,1046,27,2025-03-30,1,27547.37,27547.37,Customer_1046,59,Bangalore,Male,Product_27,Sports,27547.37,2025,3,Mar,2025-03
45775,3883,70,2026-06-22,1,35116.83,35116.83,Customer_3883,58,Mumbai,Female,Product_70,Sports,35116.83,2026,6,Jun,2026-06
45776,1279,37,2025-04-18,3,1323.97,3971.91,Customer_1279,38,Chennai,Female,Product_37,Electronics,1323.97,2025,4,Apr,2025-04
45777,4281,7,2026-07-05,3,29152.05,87456.15,Customer_4281,64,Bangalore,Male,Product_7,Clothing,29152.05,2026,7,Jul,2026-07
45778,64,49,2026-01-26,4,33614.54,134458.16,Customer_64,23,Pune,Male,Product_49,Clothing,33614.54,2026,1,Jan,2026-01
45779,3250,28,2025-10-25,3,47465.8,142397.4,Customer_3250,47,Chennai,Male,Product_28,Clothing,47465.8,2025,10,Oct,2025-10
45780,3721,37,2025-11-06,2,1323.97,2647.94,Customer_3721,31,Bangalore,Male,Product_37,Electronics,1323.97,2025,11,Nov,2025-11
45781,4999,49,2025-08-24,1,33614.54,33614.54,Customer_4999,27,Delhi,Female,Product_49,Clothing,33614.54,2025,8,Aug,2025-08
45782,2228,79,2025-10-08,1,5403.22,5403.22,Customer_2228,25,Pune,Male,Product_79,Electronics,5403.22,2025,10,Oct,2025-10
45783,3410,64,2026-08-19,4,14413.18,57652.72,Customer_3410,64,Pune,Female,Product_64,Sports,14413.18,2026,8,Aug,2026-08
45784,2737,69,2025-04-15,4,9605.74,38422.96,Customer_2737,30,Mumbai,Female,Product_69,Beauty,9605.74,2025,4,Apr,2025-04
45785,1771,20,2026-01-15,2,28988.14,57976.28,Customer_1771,46,Chennai,Male,Product_20,Beauty,28988.14,2026,1,Jan,2026-01
45786,1728,8,2025-10-09,2,39083.12,78166.24,Customer_1728,64,Delhi,Female,Product_8,Beauty,39083.12,2025,10,Oct,2025-10
45787,208,19,2026-01-31,2,15172.65,30345.3,Customer_208,45,Bangalore,Male,Product_19,Beauty,15172.65,2026,1,Jan,2026-01
45788,2942,1,2026-06-04,1,9860.9,9860.9,Customer_2942,61,Delhi,Male,Product_1,Clothing,9860.9,2026,6,Jun,2026-06
45789,4996,28,2025-10-04,4,47465.8,189863.2,Customer_4996,33,Mumbai,Female,Product_28,Clothing,47465.8,2025,10,Oct,2025-10
45790,1416,22,2025-08-09,3,26836.66,80509.98,Customer_1416,60,Pune,Female,Product_22,Beauty,26836.66,2025,8,Aug,2025-08
45791,3461,56,2026-06-18,3,26475.7,79427.1,Customer_3461,18,Delhi,Male,Product_56,Clothing,26475.7,2026,6,Jun,2026-06
45792,2557,14,2025-05-07,2,34826.88,69653.76,Customer_2557,54,Pune,Female,Product_14,Sports,34826.88,2025,5,May,2025-05
45793,993,7,2025-08-19,2,29152.05,58304.1,Customer_993,50,Mumbai,Male,Product_7,Clothing,29152.05,2025,8,Aug,2025-08
